"","id","ar_typ_","county_1","region","ALAND","AWATER"
"391","Washington-Center","Center","Washington","Portland Metro",7837455373,126207074
"392","Clackamas-Inner","Inner","Clackamas","Portland Metro",7837455373,126207074
"393","Clackamas-Fringe","Fringe","Clackamas","Portland Metro",7837455373,126207074
"394","Clackamas-Center","Center","Clackamas","Portland Metro",7837455373,126207074
"395","Clackamas-Center","Center","Clackamas","Portland Metro",7837455373,126207074
"396","Clackamas-Center","Center","Clackamas","Portland Metro",7837455373,126207074
"397","Clackamas-Center","Center","Clackamas","Portland Metro",7837455373,126207074
"398","Washington-Center","Center","Washington","Portland Metro",7837455373,126207074
"399","Washington-Inner","Inner","Washington","Portland Metro",7837455373,126207074
"400","Washington-Center","Center","Washington","Portland Metro",7837455373,126207074
"401","Clackamas-Center","Center","Clackamas","Portland Metro",7837455373,126207074
"402","Clackamas-Center","Center","Clackamas","Portland Metro",7837455373,126207074
"403","Clackamas-Inner","Inner","Clackamas","Portland Metro",7837455373,126207074
"404","Clackamas-Center","Center","Clackamas","Portland Metro",7837455373,126207074
"405","Clackamas-Center","Center","Clackamas","Portland Metro",7837455373,126207074
"406","Washington-Center","Center","Washington","Portland Metro",7837455373,126207074
"407","Washington-Center","Center","Washington","Portland Metro",7837455373,126207074
"408","Clackamas-Outer","Outer","Clackamas","Portland Metro",7837455373,126207074
"409","Clackamas-Center","Center","Clackamas","Portland Metro",7837455373,126207074
"410","Clackamas-Center","Center","Clackamas","Portland Metro",7837455373,126207074
"411","Washington-Center","Center","Washington","Portland Metro",7837455373,126207074
"412","Washington-Center","Center","Washington","Portland Metro",7837455373,126207074
"413","Washington-Inner","Inner","Washington","Portland Metro",7837455373,126207074
"414","Washington-Center","Center","Washington","Portland Metro",7837455373,126207074
"415","Washington-Fringe","Fringe","Washington","Portland Metro",7837455373,126207074
"416","Clackamas-Center","Center","Clackamas","Portland Metro",7837455373,126207074
"417","Clackamas-Center","Center","Clackamas","Portland Metro",7837455373,126207074
"418","Washington-Center","Center","Washington","Portland Metro",7837455373,126207074
"419","Washington-Inner","Inner","Washington","Portland Metro",7837455373,126207074
"420","Clackamas-Center","Center","Clackamas","Portland Metro",7837455373,126207074
"421","Clackamas-Center","Center","Clackamas","Portland Metro",7837455373,126207074
"422","Clackamas-Center","Center","Clackamas","Portland Metro",7837455373,126207074
"423","Clackamas-Center","Center","Clackamas","Portland Metro",7837455373,126207074
"424","Clackamas-Inner","Inner","Clackamas","Portland Metro",7837455373,126207074
"425","Washington-Center","Center","Washington","Portland Metro",7837455373,126207074
"426","Washington-Center","Center","Washington","Portland Metro",7837455373,126207074
"427","Washington-Center","Center","Washington","Portland Metro",7837455373,126207074
"428","Clackamas-Center","Center","Clackamas","Portland Metro",7837455373,126207074
"429","Clackamas-Center","Center","Clackamas","Portland Metro",7837455373,126207074
"430","Clackamas-Inner","Inner","Clackamas","Portland Metro",7837455373,126207074
"431","Washington-Center","Center","Washington","Portland Metro",7837455373,126207074
"432","Washington-Inner","Inner","Washington","Portland Metro",7837455373,126207074
"433","Washington-Center","Center","Washington","Portland Metro",7837455373,126207074
"434","Washington-Center","Center","Washington","Portland Metro",7837455373,126207074
"435","Clackamas-Center","Center","Clackamas","Portland Metro",7837455373,126207074
"436","Clackamas-Center","Center","Clackamas","Portland Metro",7837455373,126207074
"437","Clackamas-Center","Center","Clackamas","Portland Metro",7837455373,126207074
"438","Clackamas-Center","Center","Clackamas","Portland Metro",7837455373,126207074
"439","Washington-Outer","Outer","Washington","Portland Metro",7837455373,126207074
"440","Washington-Fringe","Fringe","Washington","Portland Metro",7837455373,126207074
"441","Washington-Center","Center","Washington","Portland Metro",7837455373,126207074
"442","Clackamas-Center","Center","Clackamas","Portland Metro",7837455373,126207074
"443","Clackamas-Center","Center","Clackamas","Portland Metro",7837455373,126207074
"444","Clackamas-Center","Center","Clackamas","Portland Metro",7837455373,126207074
"445","Clackamas-Center","Center","Clackamas","Portland Metro",7837455373,126207074
"446","Clackamas-Center","Center","Clackamas","Portland Metro",7837455373,126207074
"447","Clackamas-Center","Center","Clackamas","Portland Metro",7837455373,126207074
"448","Washington-Inner","Inner","Washington","Portland Metro",7837455373,126207074
"449","Clackamas-Center","Center","Clackamas","Portland Metro",7837455373,126207074
"450","Clackamas-Center","Center","Clackamas","Portland Metro",7837455373,126207074
"451","Clackamas-Center","Center","Clackamas","Portland Metro",7837455373,126207074
"452","Washington-Center","Center","Washington","Portland Metro",7837455373,126207074
"453","Washington-Center","Center","Washington","Portland Metro",7837455373,126207074
"454","Clackamas-Center","Center","Clackamas","Portland Metro",7837455373,126207074
"455","Clackamas-Center","Center","Clackamas","Portland Metro",7837455373,126207074
"456","Clackamas-Inner","Inner","Clackamas","Portland Metro",7837455373,126207074
"457","Clackamas-Center","Center","Clackamas","Portland Metro",7837455373,126207074
"458","Washington-Inner","Inner","Washington","Portland Metro",7837455373,126207074
"459","Lane-Outer","Outer","Lane","Willamette Valley",26303551596,535237434
"460","Clackamas-Center","Center","Clackamas","Portland Metro",7837455373,126207074
"461","Clackamas-Center","Center","Clackamas","Portland Metro",7837455373,126207074
"462","Lane-Center","Center","Lane","Willamette Valley",26303551596,535237434
"463","Clackamas-Center","Center","Clackamas","Portland Metro",7837455373,126207074
"464","Lane-Center","Center","Lane","Willamette Valley",26303551596,535237434
"465","Lane-Center","Center","Lane","Willamette Valley",26303551596,535237434
"466","Clackamas-Center","Center","Clackamas","Portland Metro",7837455373,126207074
"467","Clackamas-Center","Center","Clackamas","Portland Metro",7837455373,126207074
"468","Clackamas-Center","Center","Clackamas","Portland Metro",7837455373,126207074
"469","Clackamas-Center","Center","Clackamas","Portland Metro",7837455373,126207074
"470","Clackamas-Center","Center","Clackamas","Portland Metro",7837455373,126207074
"471","Clackamas-Center","Center","Clackamas","Portland Metro",7837455373,126207074
"472","Clackamas-Center","Center","Clackamas","Portland Metro",7837455373,126207074
"473","Clackamas-Center","Center","Clackamas","Portland Metro",7837455373,126207074
"474","Clackamas-Center","Center","Clackamas","Portland Metro",7837455373,126207074
"475","Clackamas-Inner","Inner","Clackamas","Portland Metro",7837455373,126207074
"476","Clackamas-Center","Center","Clackamas","Portland Metro",7837455373,126207074
"477","Clackamas-Center","Center","Clackamas","Portland Metro",7837455373,126207074
"478","Jackson-Inner","Inner","Jackson","Southwest",32846296458,1783626345
"479","Clackamas-Center","Center","Clackamas","Portland Metro",7837455373,126207074
"480","Clackamas-Center","Center","Clackamas","Portland Metro",7837455373,126207074
"481","Clackamas-Center","Center","Clackamas","Portland Metro",7837455373,126207074
"482","Jackson-Outer","Outer","Jackson","Southwest",32846296458,1783626345
"483","Jackson-Center","Center","Jackson","Southwest",32846296458,1783626345
"484","Jackson-Center","Center","Jackson","Southwest",32846296458,1783626345
"485","Lane-Center","Center","Lane","Willamette Valley",26303551596,535237434
"486","Clackamas-Inner","Inner","Clackamas","Portland Metro",7837455373,126207074
"487","Clackamas-Center","Center","Clackamas","Portland Metro",7837455373,126207074
"488","Clackamas-Center","Center","Clackamas","Portland Metro",7837455373,126207074
"489","Clackamas-Center","Center","Clackamas","Portland Metro",7837455373,126207074
"490","Clackamas-Inner","Inner","Clackamas","Portland Metro",7837455373,126207074
"491","Lane-Outer","Outer","Lane","Willamette Valley",26303551596,535237434
"492","Clackamas-Center","Center","Clackamas","Portland Metro",7837455373,126207074
"493","Clackamas-Center","Center","Clackamas","Portland Metro",7837455373,126207074
"494","Clackamas-Inner","Inner","Clackamas","Portland Metro",7837455373,126207074
"495","Lane-Fringe","Fringe","Lane","Willamette Valley",26303551596,535237434
"496","Clackamas-Inner","Inner","Clackamas","Portland Metro",7837455373,126207074
"497","Clackamas-Center","Center","Clackamas","Portland Metro",7837455373,126207074
"498","Clackamas-Outer","Outer","Clackamas","Portland Metro",7837455373,126207074
"499","Clackamas-Center","Center","Clackamas","Portland Metro",7837455373,126207074
"500","Lane-Center","Center","Lane","Willamette Valley",26303551596,535237434
"501","Clackamas-Center","Center","Clackamas","Portland Metro",7837455373,126207074
"502","Clackamas-Inner","Inner","Clackamas","Portland Metro",7837455373,126207074
"503","Lane-Center","Center","Lane","Willamette Valley",26303551596,535237434
"504","Clackamas-Center","Center","Clackamas","Portland Metro",7837455373,126207074
"505","Clackamas-Center","Center","Clackamas","Portland Metro",7837455373,126207074
"506","Clackamas-Fringe","Fringe","Clackamas","Portland Metro",7837455373,126207074
"507","Clackamas-Outer","Outer","Clackamas","Portland Metro",7837455373,126207074
"508","Clackamas-Inner","Inner","Clackamas","Portland Metro",7837455373,126207074
"509","Clackamas-Center","Center","Clackamas","Portland Metro",7837455373,126207074
"510","Clackamas-Center","Center","Clackamas","Portland Metro",7837455373,126207074
"511","Clackamas-Center","Center","Clackamas","Portland Metro",7837455373,126207074
"512","Clackamas-Inner","Inner","Clackamas","Portland Metro",7837455373,126207074
"513","Clackamas-Inner","Inner","Clackamas","Portland Metro",7837455373,126207074
"514","Polk-Fringe","Fringe","Polk","Willamette Valley",26303551596,535237434
"515","Polk-Fringe","Fringe","Polk","Willamette Valley",26303551596,535237434
"516","Polk-Fringe","Fringe","Polk","Willamette Valley",26303551596,535237434
"517","Polk-Center","Center","Polk","Willamette Valley",26303551596,535237434
"518","Multnomah-Center","Center","Multnomah","Portland Metro",7837455373,126207074
"519","Multnomah-Center","Center","Multnomah","Portland Metro",7837455373,126207074
"520","Multnomah-Center","Center","Multnomah","Portland Metro",7837455373,126207074
"521","Deschutes-Fringe","Fringe","Deschutes","Deschutes",7815590704,94710204
"522","Deschutes-Outer","Outer","Deschutes","Deschutes",7815590704,94710204
"523","Deschutes-Center","Center","Deschutes","Deschutes",7815590704,94710204
"524","Yamhill-Center","Center","Yamhill","Willamette Valley",26303551596,535237434
"525","Multnomah-Fringe","Fringe","Multnomah","Portland Metro",7837455373,126207074
"526","Multnomah-Center","Center","Multnomah","Portland Metro",7837455373,126207074
"527","Multnomah-Center","Center","Multnomah","Portland Metro",7837455373,126207074
"528","Multnomah-Center","Center","Multnomah","Portland Metro",7837455373,126207074
"529","Marion-Center","Center","Marion","Willamette Valley",26303551596,535237434
"530","Deschutes-Center","Center","Deschutes","Deschutes",7815590704,94710204
"531","Multnomah-Center","Center","Multnomah","Portland Metro",7837455373,126207074
"532","Multnomah-Center","Center","Multnomah","Portland Metro",7837455373,126207074
"533","Multnomah-Center","Center","Multnomah","Portland Metro",7837455373,126207074
"534","Multnomah-Center","Center","Multnomah","Portland Metro",7837455373,126207074
"535","Multnomah-Inner","Inner","Multnomah","Portland Metro",7837455373,126207074
"536","Multnomah-Center","Center","Multnomah","Portland Metro",7837455373,126207074
"537","Coos-Fringe","Fringe","Coos","Southwest",32846296458,1783626345
"538","Coos-Fringe","Fringe","Coos","Southwest",32846296458,1783626345
"539","Multnomah-Center","Center","Multnomah","Portland Metro",7837455373,126207074
"540","Multnomah-Center","Center","Multnomah","Portland Metro",7837455373,126207074
"541","Jackson-Center","Center","Jackson","Southwest",32846296458,1783626345
"542","Coos-Center","Center","Coos","Southwest",32846296458,1783626345
"543","Lane-Center","Center","Lane","Willamette Valley",26303551596,535237434
"544","Clackamas-Center","Center","Clackamas","Portland Metro",7837455373,126207074
"545","Clackamas-Outer","Outer","Clackamas","Portland Metro",7837455373,126207074
"546","Clackamas-Fringe","Fringe","Clackamas","Portland Metro",7837455373,126207074
"547","Clackamas-Outer","Outer","Clackamas","Portland Metro",7837455373,126207074
"548","Clackamas-Fringe","Fringe","Clackamas","Portland Metro",7837455373,126207074
"549","Clackamas-Outer","Outer","Clackamas","Portland Metro",7837455373,126207074
"550","Clackamas-Fringe","Fringe","Clackamas","Portland Metro",7837455373,126207074
"551","Lane-Inner","Inner","Lane","Willamette Valley",26303551596,535237434
"552","Lane-Center","Center","Lane","Willamette Valley",26303551596,535237434
"553","Lane-Inner","Inner","Lane","Willamette Valley",26303551596,535237434
"554","Lane-Inner","Inner","Lane","Willamette Valley",26303551596,535237434
